asin,name,rating,date,verified,title,body,helpfulVotes
B002UHS0UI,Maria Carbajal,1,"September 6, 2016",TRUE,Very disappointed to find out from Verizon that this is not ...,Very disappointed to find out from Verizon that this is not a Verizon phone. Feels like I just handed over money for nothing.,
B002UHS0UI,Irene O.,5,"June 12, 2015",TRUE,Loved it and had it for a long time until ...,"Loved it and had it for a long time until Verizon wouldn't give me good service. I was persuaded to change, otherwise I would've kept it forever.",
B002UHS0UI,Robert John Mathiasen,5,"September 12, 2014",TRUE,... Amazon and it was brand new and it works great now.,okay but I had to order a new battery which I did through Amazon and it was brand new and it works great now.,1
B002UHS0UI,Yvonne,1,"April 5, 2014",TRUE,Poor quality,The phone can not work very well. Battery runs out so fast. I need to charge it everyday even I didn't make any calls and receive any calls. My friends always complain a lot of noises. I need to switch to other Verizon phone to be able hear well.,2
B002UHS0UI,Kittymom,1,"July 14, 2014",TRUE,Its a pre paid phone so was unable to activate ...,Its a pre paid phone so was unable to activate it through our provider. Wish I would have known :(,2
B002UHS0UI,Your Profile is Loading...,5,"August 29, 2016",TRUE,Five Stars,GREAT TO TROLL WITH,1
B002UHS0UI,PuppyBear,5,"February 9, 2013",TRUE,Made it work,My dad used the parts from this to make another cell phone work and it works great! Got here very fast too!,2
B002UHS0UI,Amazon Customer,5,"June 9, 2017",TRUE,Five Stars,"The Razor was clean and it very good condition, works well!",
B002UHS0UI,T. Folsom,2,"June 16, 2014",TRUE,"Well it's the device I wanted, but not fully functional.","I got this to replaced a device I had (lost?) in a hospital. It arrived quickly was easy to reload with my phone book and took care of my needs until I was discharged.... Then I wanted it to link to my vehicle's Kenwood. I mean my previous (older) one did. Would not work, so I stopped at the local Verizon where the associate pulled out his smarter phone and quickly said, ""Your Bluetooth isn't working, no signal"". So that where I am, wish the sellar had fully check it out before selling (well I thought that was implied)!",1
B002UHS0UI,Timothy E. Winsley,5,"January 21, 2013",TRUE,I love it,I needed a simple but uesful phone. If you don't need a smart phone but one that is waht phones were ment to be this one is good.,1
B002UHS0UI,review stl,3,"June 26, 2013",TRUE,Great while it lasted,"I guess you get what you pay for (t was used, and refurbished). It was a real bargain. However it took about 6 months to break.",1
B002UHS0UI,Stephen W. Bartlett,5,"December 23, 2013",TRUE,Verizon Wireless Motorola RAZR,I needed to get a basic phone and this one meets my expectation. I would recommend this phone as a good basic phone.,1
B002UHS0UI,Eric Uhde,5,"October 13, 2012",TRUE,seller was okay. the RAZR phone Itself is great,"the * button didnt work, but i paid 31 shipped, so i didnt want to give up that easy when i couldnt call *228 for verizon, but got it working. the seller left a few things out about the phones cosmetic blems, but the phone itself is sweet and for $31 shipped not only do you get what you pay for, its sharp for being a non smart phone. i got sick of replacing expensive phones and saving $30 a month for other things. the reason most this phone has such horrible reviews is due to the few crummy scam artist. take from it what you will.",2
B002UHS0UI,Randy Blevins,5,"July 30, 2017",TRUE,Five Stars,Great,
B002UHS0UI,Kindle Customer,3,"April 26, 2015",TRUE,Three Stars,it was in very good condition for its age.,
B002UHS0UI,Tamica H.,5,"March 17, 2015",TRUE,Five Stars,Excellent,
B002UHS0UI,JANET CHITWOOD,5,"April 28, 2016",TRUE,Five Stars,Like brand new,
B002UHS0UI,Algae79,5,"March 2, 2016",TRUE,Five Stars,Phone was the talk of the store!,
B002UHS0UI,Bobbie Shackelford,5,"January 19, 2014",TRUE,Razor,I love my phone. It is a new one. I wish I could download songs. But Verizon stopped that. But I still love it.,1
B002UHS0UI,JOSEPH J YANNUZZO,3,"May 20, 2017",TRUE,NOT AGAIN NEVER EVER,This is the second review it is the same as the first one . It worked well for the first two weeks not so well now. The condition of the phone cosmeticly is not desirable. However we are stuck with it and have to live with it. 😡,4
B002UHS0UI,Tony L. Gonsalves,5,"May 11, 2015",TRUE,Five Stars,i love my phone,
B002UHS0UI,alex williamson,4,"July 30, 2013",TRUE,razor,i love this phone but mostly i love the fact i paid $20. for it. i hate the idea of spending half a paycheck (500) on a device that lets people contact me at all hours of the day. plus i have already dropped it over 6 times and its still good,1
B002UHS0UI,cm,4,"June 7, 2017",TRUE,Past is perfect,So far so good.phone came in pristine condition cosmetically.all buttons working perfectly.newly manufactured battery (Chinese made).only down side is very small font size with no adjustments possible.otherwise its a mint old school razr and I love it.after 2weeks the supplied battery stopped taking a charge.the seller gave me a refund.picked up an aftermarket battery and the phone is fine.quick service no questions asked.,1
B002UHS0UI,Bryan Lewis,3,"July 16, 2015",TRUE,"Too old but, Nice condtion",Nice basic phone. It is just a little too out dated. Reception is a little poor but if that is the phone you want it was in good condition.,
B002UHS0UI,Patricia Minter,2,"March 12, 2015",TRUE,Two Stars,IT DOES NOT KEEP A CHARGE AT ALL.,
B002UHS0UI,Matt,3,"February 9, 2015",TRUE,Great Phone,Classic.,
B002UHS0UI,deje,4,"March 23, 2015",TRUE,Four Stars,works like it should. The battery was not good but that is a minor issue.,
B002UHS0UI,Lanova S.,2,"April 28, 2015",TRUE,Disappointing purchase!,Not the condition it was stated to be in. Barely holds a charge on the battery. Disappointed in this purchase.,
B002UHS0UI,tom r.,5,"February 23, 2015",TRUE,Five Stars,thank you,
B002UHS0UI,Amazon Customer,5,"October 17, 2016",TRUE,Five Stars,The phone was great and the seller did a good job,
B002UHS0UI,Hermit,5,"May 8, 2012",TRUE,good deal,Much better than I expected for being used. Bought one mew last year an you couldn't tell the difference between the two.,3
B002UHS0UI,BERT,5,"March 31, 2015",TRUE,WORKS GREAT,BEST BANG FOR THE BUCK.,
B002UHS0UI,Devon,4,"September 26, 2016",TRUE,... all that- but its a flip phone and i like it. Battery isnt the best,I wish i could customize it a but more-front screen and all that- but its a flip phone and i like it. Battery isnt the best. Especially for a basic phone. I activated it on verizon prepaid plan no trouble at all with the DEC instead of an imei. I thing it was like quality used phones? I do love it so far,1
B002UHS0UI,Furygirl,3,"June 8, 2015",TRUE,Three Stars,Was dirty but worked fine.,
B002UHS0UI,John,5,"December 23, 2012",TRUE,Works fantastic,"One of the best phones I have owned, this is my THIRD one ever since Motorola came out with it.",1
B002UHS0UI,pete kubena,5,"September 25, 2011",TRUE,pink verizon razr cell phone,thank you for the corrections that you made on my order & for sending the rest of my items very very quickly. i will def recommend your store! thank you again.,1
B002UHS0UI,KParr,5,"February 24, 2014",TRUE,Keeping it on hand,We still have these type phones in our family and I'm glad we found one. We keep this one in reserve in case the others bomb out on us in the future. You really can't get these anymore and we don't want the new kind at this time.,2
B002UHS0UI,Ruth Mclaughlin,4,"August 25, 2013",TRUE,Phone,"the phone is awesome, amazing, and easy to read. the signal and function is special. i just love this phone, and will order many more products from you.",1
B002UHS0UI,Theresa B Lars,4,"September 4, 2013",TRUE,Nice,"I still need to upgrade , but my razr needed replacing. This one saved me a lot of money Thanks",1
B002UHS0UI,brent ja goebel,3,"February 22, 2013",TRUE,it worked,it came in the mail very quickly but its a mediocre phone i know it was going to be but its all i can afford,1
B002UHS0UI,James,4,"March 19, 2015",TRUE,Four Stars,😆,
B002UHS0UI,James,4,"March 19, 2015",TRUE,Four Stars,😊,
B002UHS0UI,J. Bock,4,"December 25, 2013",TRUE,Would have been been 5,This was bought as a new in the box and it was new. They did not disclose that the manual was not in the box. The phone works great,1
B002UHS0UI,Lyman B. Cook,5,"June 4, 2011",TRUE,Great Flip Phone,"The V3m is still one of the best non-smart phones available. Long battery life, invisible in a pocket, no issues with call loss. All the bases covered. Whats not to like. Great phone!",3
B002UHS0UI,Amazon Customer,1,"April 1, 2011",TRUE,frustrating,"this being the 2nd phone in the past 2 weeks that we have bought, we were once again let down. It arrived in a timely manner but the battery wouldn't charge AT ALL. The buttons on the side were loose and it was supposed to be a brand new phone. The seller was very apologetic when we contacted him about the phone and we are able to return it for a refund. Maybe we just got a lemon. That would be our luck..",4
B002UHS0UI,Laurie Queen,1,"April 10, 2018",TRUE,Battery,Actually it doesn't even deserve 1 star. Very disappointed. It will not hold a charge at all..thanks a lot for selling me a piece of crap.🙁,1
B002UHS0UI,Howard B. Klinek,3,"August 13, 2012",TRUE,cellphone,it does the job. a old type model.small phone and small screen.but it does the job.the razor v3m. was a good phone then but your choices are limited to what is a basic phone today,2
B002UHS0UI,L. ODELL,4,"December 11, 2012",TRUE,it is getting harder to fined a phone that is just a phone,"gets good signal and good sound ez to use , i loved this phone. and now they are making me type more stuff so they will post it and i HATE this !",1
B002UHS0UI,John Goodwin,5,"September 2, 2011",TRUE,Excellent service responses,"Excellent service, I called them about an issue and they went above and beyond to help solve! Phone works great! Thank you!",3
B002UHS0UI,anna s,1,"February 19, 2014",TRUE,RAZR V3m,"this was to be a new phone,but i did not get a manual with it,and the phone will not hold a change,very disapointed and will not buy from this seller again",1
B002UHS0UI,cjacobs,1,"September 7, 2010",TRUE,Do NOT buy from this seller!!,"I purchased a phone that was ""used, in good condition"". I paid extra for expedited 2 day shipping. After 4 days the phone had not yet shipped. I emailed the contact inquiring when the product would ship but received no response. When the product finally arrived I discovered that the key pad did not work, I could only intermittently key in a command and when I did hit send for *228, to activate it with Verizon, the phone never actually rang but simply hung up. In addition, the screen would freeze up and go between frozen to blank white. Terrible responsiveness, show shipment, defective product. And the most frustrating piece of this was that I selected this seller specifically b/c they had received high marks for ALL of these characteristics in all of the previous reviews other than one 3 of 5 for slow shipment. This is very frustrating!",7
B002UHS0UI,Derek,2,"July 18, 2017",TRUE,Two Stars,Missing center button and no charger.,
B002UHS0UI,Rachel Wilke,1,"July 18, 2015",TRUE,One Star,Does not work!!!,
B002UHS0UI,Beverly G.,1,"April 25, 2018",TRUE,JUNK,a piece of junk!!!,
B002UHS0UI,Roger Williams,2,"September 18, 2011",FALSE,VERIZON BUYERS BEWARE OF OLDER PHONES,"Through no fault of the resellers (and unbeknownst to most of them), many of the older Verizon phones MAY have their Get It Now/Media Store rendered unusable. This takes away the ability to download music, ringtones, videos and ANY applications (such as Backup Assistant, VZ Navigator, games, weather, maps, etc.) from Verizon. Back in late March, 2011, Verizon pushed an update to all their phones and any of the older phones that were not activated at the time lost the Get It Now/Media Store catalog with no way to retrieve it through future updates. Verizon will tell you that you can take it to a store to get it flashed to restore the Get It Now/Media Center catalog, but it seems that basically none of the stores have the ability to actually flash phones (there was a report of a store in South Carolina that could flash phones..). More information (including official input from Verizon employees) can be found on Verizon's support community forum site (search for ""Error Cannot retrieve catalog... (3328) Backup Asst..""). If you only use your phone to make calls and/or text, this information does not apply to you. If you DO use Get It Now/Media Store, you will probably want to check with the seller to make sure that the phone's Get It Now/Media Store works.. or you might end up with a Get It Not. NOTE TO READERS: My purchase and experience was with a Verizon V3m in pink. After numerous hours talking with Verizon's tech support and multiple emails, I was able to determine that the exact same problem was happening to many older Verizon phones (there were more than 50 models by LG, Motorola, Samsung, Nokia and others specifically listed in their forum). I am not affiliated with anyone. NOTE TO AMAZON: The material in this review is completely of my own composition and pertains to a number of Verizon phones. This review was composed first in Word to take advantages of Word's spelling and grammar checker, but was composed solely for use in Amazon's review section to review the specifically mentioned products (in this case the Verizon V3m in silver). Any similarities between this review and any other review that I have written is due to the fact that the problem that I detail in this review directly affects over 50 different phone models, not just the one I bought. Different products, exact same problem.",35
B002UHS0UI,David,5,"August 10, 2014",FALSE,Most durable long last phone ever,I bought this phone for my great aunt because it was something simple for her rather than the o ne she had at the time. It charges fast and the battery lasts all day. I recommend it to anyone who is looking for a simple easy to use flip phone,1
B002WTC1NG,James Maynard,5,"May 31, 2019",TRUE,Damn good little flip phone,"I got sick of the whole smart phone thing -- especially texting. If you can't take time to call someone and all you want to do is text, then you have, in my opinion, poor communication skills, or you're just a millennial, plain and simple. This phone takes you back to the basics. If you want to surf the net, you can. But the main reason I use it is for making calls. They are clear (Verizon service is tops), the phone speaker sounds great, and the buttons are big (I have big hands). Can't beat this purchase if you're looking for a durable, good looking phone.",3
B002WTC1NG,Joe,5,"January 28, 2019",TRUE,"Could not tell it from a new one-and I have 'destroyed"" 3 or 4!","It's a Motorola flip cell phone-key word in ""cell phone"" being ""phone' I have a computer for everything else. Previous ""Barrages"" have survived swims in the ""toilet sea', the Gulf of Mexico, the washing machine rumble, etc. However, do not ""flip it open' and simultaneously allow it to flip out of your hand and land on the floor in a ""pike position"", pike facing down..! --unless you want (literally!) a two-piece phone.... great bargain.",3
B002WTC1NG,Connie,5,"July 23, 2013",TRUE,Great to Work With!! Awesome Phone!,"Ordered 2 of their refurbished phones. Both were great. Showed a little wear, but really in great shape. They were as advertised. Service is Excellent! One of the phones had a wall charger that didn't work (didn't receive electrical current). I contacted them through Amazon. They responded immediately - shipped out new charger same day AND said I could throw the other one away. They saved me from having to do anything! No return shipping, etc. That, to me is Outstanding Customer Service! We love the phones! Perfect for people who prefer flip phone. Durable - which is good for my hunter and my 85 yr old mother! Mother likes to text some, but gets real confused with a qwerty keyboard. Texting is smooth and easy with the dial pad on this phone - works really great for her. The feature to announce who's calling helps her because some ring tones don't register with her hearing aid. The voice announce works perfect. Both users are very happy with their phones.",18
B002WTC1NG,Gadget Freak,1,"July 25, 2019",TRUE,Verizon will not activate this phone.,"May have worked great, but Verizon no longer supports it.",2
B002WTC1NG,James Maines,5,"July 5, 2019",TRUE,Out of useful life span,Turns out Verizon no longer supports this phone shame,2
B002WTC1NG,MLH,5,"March 19, 2017",TRUE,"GREAT, HEAVY DUTY, DURABLE... even years later!","Excellent quality product... bought it for my husband years ago (who inevitably dropped and consequently broke every other flip phone we've had) and it is STILL IN GREAT CONDITION! Metal hinges are VERY strong and sturdy, and they remain tight (lid does not wiggle at all). All buttons look and work like new, screen is bright and clear. Wouldn't trade this durable little phone for any other type!",1
B002WTC1NG,bklyn bjorn,2,"July 22, 2016",TRUE,7/22/16 v860 ! 5 star phone! 1 star used battery!,"Motorla flip phone! Make sure you order a new battery the one I got last two hours! I bought an extended battery with cover last for days and days! Great phone great packing fast delivery, but the seller failed to mention the battery is worthless! 🐖 I love this phone! 2 star phone! Wouldbe4 stars but the side buttons all deteriorated what a joke! Military grade I THI NK NOT",
B002WTC1NG,Carol S.,1,"January 20, 2018",TRUE,"Had trouble with this model just shutting off, even ...","Had trouble with this model just shutting off, even tried to order new ones, they did the same thing. So this was returned.",2
B002WTC1NG,C. Biddle,5,"July 12, 2017",TRUE,This one is my favorite. Came amazingly fast,"I'm a flip phone junkie. This one is my favorite. Came amazingly fast, wrapped well, everything exactly as advertised. Would purchase again in a heartbeat.",2
B002WTC1NG,C & M,1,"June 27, 2013",TRUE,never held a good charge.,"The phone from day 1 just never charged well, it was say complete and just shut down part way through the day. and now, 9 months later, it wont hold a charge at all. apparently the component inside the phone that is supposed to hold a charge is lose, and what else is terrible is No one wants to refund me so i can get a replacement phone. This is just not fair. . I'm out 60$ and now another 75$ to have to buy a replacement.",4
B002WTC1NG,JeBohling,5,"February 8, 2013",TRUE,Motorola Barrage,"Great purchase. My husband and I (in our mid 20's) have no interest in smart phones or anything like that. We just wanted something simple and durable that can make phone calls. The phone, though used, works just fine. It had a few scratches on it but it works perfectly and hopefully will be disaster resistant for my husband! My husband had a history of getting cellphones wet so that was another reason we picked this one, it was listed as water resistant. We are very happy with this phone.",1
B002WTC1NG,CODY,1,"February 10, 2014",TRUE,DEFECTIVE PHONE,I've complained about the volume on the ringer on this phone but the seller keeps on closing the case and denying that the phone is defective and wanted to charge me $20 for re-stocking fee if I decide to return it. I took it to Verizon store and have it checked and they admitted themselves that the phone is defective. What's the use of using a phone if you cannot hear it ring so it's just sitting here still in the original package and waiting for a solution and probably some use for it. I'm very disappointed with this purchase and I hope Amazon. com will do something about this situation.,6
B002WTC1NG,Brainpain,5,"December 13, 2014",TRUE,Great cheap reliable alternative to an iphone that will actually get a signal where iPhone wont and wont break where iphone will,"Excellent old school Star Trek communicator-style flip phone. Gets much better reception than iPhone and won't break if you drop it on the ground, in the toilet, out of the window, out of your shirt pocket onto the toilet then onto the ground, or if your dog or toddler chew on it. Beam me up, you drunk, fat, Captain Kangaroo clone.",
B002WTC1NG,B. Cantrell,3,"May 23, 2019",TRUE,Looked GREAT at first,"The rubber parts are now ""shedding"".",
B002WTC1NG,Equus,5,"February 11, 2014",TRUE,I don't need more in a phone,"I had one touch screen phone in my life. The touch screen broke and without buttons, I couldn't even make phone calls. So I bought this tough and easy to use phone. It's perfect for my back pocket. I don't use apps or even text that much. The camera works well enough for me and I never butt dial anyone! I'm not even embarrassed that I don't have a smart phone....frankly, I don't care what people think.",
B002WTC1NG,Sydney D Nelson Ivory,5,"August 23, 2012",TRUE,Motorola Barrage V860,"This was a bargain! I would definitely use the seller again. I had some questions on the item and promptly received a response. Got this for my son, who really likes it, especially that it has a camera and can take a beating when going camping. The phone was received in very good condition, charged too! The transaction was easy and the item received quicker than expected in proper packaging. I especially liked that I didn't have to go with a contract.",
B002WTC1NG,jjeff,5,"February 12, 2013",TRUE,Durable but featured phone,"Very durable phone and has some nice features for a flip phone, which by the way is getting almost impossible to fine, especially one of the quality of this phone. My only complaint is how thick it is, and to make matters worse I got the extended battery and back which makes it even thicker, but is nice for how much longer it lasts. Guess the old adage is true........ you can's get 10 lbs of s*** in a 5lb box......;)",
B002WTC1NG,R. T. M.,2,"December 15, 2014",TRUE,Buyer beware !!!,"I like these phones. They are ruggedly built, and they are Water resistant in up to 3 feet for up to 30 minutes. I bought these to replace similar Motorola phones that lasted 5 - 6 years. That being said... Please read this very carefully... These phones are NOT ""NEW"". They are REFURBISHED. After being fully charged, they would lose 25% of that charge in less than 10 - 12 hours, even when hardly used. As these are refurbished, the manufacturer will NOT give you the usual 1-year warranty. Typically only a 30-day warranty. I sent them back to the seller, and bought new phones nearby.",1
B002WTC1NG,Caroline Barkemeyer,1,"October 23, 2019",TRUE,Sadness,I could not use it.... it was to old,1
B002WTC1NG,Mary E. Civiello,1,"March 10, 2015",TRUE,Motorola V860,We received the phone only to discover the charger did not fit into phone. We had to immediately buy a new charger at Verizon. The following day the rubber lid placed on side of phone fell off. After searching for it for hours in vain.... we placed a strip of electricians tape over one inch opening. It is an opening showing intricate metal parts that should be protected from debris. On a final note we are not going to buy a used phone ever again.,2
B002WTC1NG,DC Mitchell,5,"June 26, 2016",TRUE,Good basic phone!,"Bought this for my dad as a birthday present. My dad isn't up to the times with cell phones, he doesn't even text lol. But he needed a good sturdy phone for the basics, making calls and some picture taking. He loves it and loves the battery life on it.",
B002WTC1NG,Amazon Customer,3,"October 18, 2015",TRUE,"Still best ""rugged"" phone you can get but it would have ...","Was not ""new"" as advertised. Had been previously registered to a different phone #. Recharge port cover does not stay closed when not in use so it is not water tight. Can not change personal settings do to old password still being in it. Had to stop texting feature since it does not allow deleting of texts and when delete text is pushed phone shuts off. Still best ""rugged"" phone you can get but it would have been nice to actually have bought a ""new "" phone as advertised.",1
B002WTC1NG,Robert J.,2,"August 7, 2016",TRUE,I would like to have this one replaced,"After 3 weeks of use , three of the button covers have fallen out and lost. Now I have to use a pen to push the buttons in order to control these 3 functions. How long is the warranty on these phones, I would like to have this one replaced.",
B002WTC1NG,R Mosley,5,"December 3, 2012",TRUE,BARRAGE V860,2ND PHONE EXACTLY LIKE THIS. PURCHASED BECAUSE OF TOUGH QUALITIES. 1ST ONE LOST SCREEN COMPLETELY AND COULDN'T REPAIR BUT COULD FIND NOTHING BETTER TO SUIT NEEDS. A GREAT PHONE WITH GREAT RECEPTION. STILL ONE OF THOSE WHO JUST NEED A GOOD PHONE THAT'S TOUGH. PROBABLY WON'T MAKE MUCH LONGER BUT FORTUNATE TO FIND THIS NEW ONE A GOOD DEAL AND GREAT PURCHASING EXP WITH VENDOR,
B002WTC1NG,tv addict,4,"December 8, 2010",TRUE,Happy so far,"I don't have big expectations for a cell phone. I ask only that it make and receive calls, stand up to a decent amount of rough handling, and not crap out when I get a little sweaty (talking while exercising). Yeah, it sounds silly, but I've had several that died from that small amount of moisture. The Barrage has been good to me so far (about 40 days). It's my first phone with a data package and, if that were important to me, I'd go for a larger screen. This one is big enough, though, to handle an occasional look at my e-mail or a quick browse here or there. As a ""free"" phone (for 2-year contract commitment) I'd say I'm quite happy with it. Someday I may spring the big bucks for a droid or some such (my wife loves her droid-x), but for now this is just fine.",6
B002WTC1NG,Crystal,1,"June 18, 2019",TRUE,Pos,Absolutely pos ...had it not even week first day got it button came off second week another and today lost most and said good shape bs..then won't give me my money back sorry but it's such a POS I can't even send it back,
B002WTC1NG,Skyler-Elizbeth,1,"July 12, 2019",TRUE,No good can't be usef,Totally useless,
B002WTC1NG,Jc,5,"January 4, 2013",TRUE,Great phone,"I got a lot more phone than I thought I would with this. The camera is better than any I have had before, and it shoots video, too. I just needed something inexpensive to get me through to my next upgrade when my old phone died, and this was perfect. I also got it in less time than amazon said I would, which was great.",
B002WTC1NG,francis collier,3,"May 16, 2015",TRUE,Have a great day and I look forward to doing more business ...,"It was alright. It ended up in the washing machine ,accidentally . I must say , Ten days to ship it was ridiculous not to offer any other shipping options!!! but in all fairness the phone was different then what I was used to . My G'Z Rock- went through the same washing machine and I can still make and receive calls , with no screen display . Thank you for checking up on me and my purchase . I don't find that level of concern every day!!! Have a great day and I look forward to doing more business with you.",
B002WTC1NG,doctordoctor,4,"June 17, 2013",TRUE,It's a phone.,"You can have all of the little computers they call smart phones. I cannot read anything written on it. If I want a camera, I'll use a camera. I just wanted a phone. This one works well. Before long the 'smart phones' will also be vibrators and the airheads won't be able to decide which end to apply them to.",
B002WTC1NG,lovepuppies,1,"June 2, 2016",TRUE,"bad connection, dropping calls","I bought this phone for my husband and after a few months started having issues , static, bad connection, dropping calls, it's not worth the money. I regretted buying it it, I do not recommend it.",
B002WTC1NG,Goomer,5,"November 18, 2014",TRUE,Glad I found another,"Second one of these I have owned. With my line of work (farming), I am really tough on a phone. Previous Barrage lasted 5 years through all the abuse. Glad I found another, because simple function, Mil-Spec, phones are hard to find.",
B002WTC1NG,Rosemary G,1,"August 1, 2016",TRUE,I would We owned this phone(purchased directly from Verizon) and loved it so ordered another,Phone died after 3 months of light use. If it were possible to leave a 0 star review; I would We owned this phone(purchased directly from Verizon) and loved it so ordered another. This phone has to be a fake. The rubber covers for the buttons on the side started falling off after a month and the whole phone died a week ago. The company refused to replace or allow a return.,
B002WTC1NG,tags,5,"February 23, 2017",TRUE,Five Stars,Worked good for me,
B002WTC1NG,wildchild,4,"November 20, 2014",TRUE,"New phone, yeah!",I am so glad to have my 'new' to me phone. It is so nice to not worry so much I am going to break it when I drop it not. Still insure of a few things but I am learning.,
B002WTC1NG,kevin hinson,5,"November 12, 2012",TRUE,great phone with speedy service,"I have alot of experience with the motorola barrage, and ordered this one to replace my old barrage that finally quit after three years of use. I love the product and hate verizon quit carrying it in thier stores. As for this phone, I am impressed with the speed that it was delivered, and it being used was quite impressed with its condition, it looked almost unused. I'm very much satisfied with my order and would highly reccomend this to another person",1
B002WTC1NG,Amazon Customer,2,"December 31, 2016",TRUE,don't trust seller,purchased phone and after 2 months started having problems with it! have had numerous barrage phones before and never had this problem!!!!!! Purchased two and the second one will not activate!!!!! problem is that it was a couple of months before I activated phone so no longer able to return!!!!!!!!!!,
B002WTC1NG,goldwing,4,"October 10, 2012",TRUE,what i wanted,I have one of these phones already so I knew what to expect but did not know what shape it would be in since it was used and reconditioned. It looked almost new and functioned like new.Very happy with the phone and price.,3
B002WTC1NG,kenneth deane,1,"October 13, 2016",TRUE,"the camera does not work,,, the battery ...","the camera does not work ,,,the battery does not hold a charge....if i had know it was from the dealer dealscay. i would NEVER have bought it,,,this is the second phone i have gotten ripped off from this dealer",1
B002WTC1NG,D. Galoski,4,"June 26, 2014",TRUE,GOOD FOR THE PRICE- ARRIVED IN GOOD CONDITION!!!,MY HUSBAND IS SATISFIED WITH THE WIRELESS PHONE THAT HE CAN NOW ACTUALLY HEAR PEOPLE WHEN THEY TALK TO HIM. WE DID NOT RECEIVE THE UPGRADE ON SAME DAY SHIPPING AT NO COST. IT TOOK ABOUT A WEEK TO RECEIVE.,
B002WTC1NG,Amazon Customer,5,"December 22, 2016",TRUE,Almost bomb proof,"2nd time ordering and owning, using this phone, was that dependable. Highly recommend for non smart phone folks. Arrived in great time, shape, set up easy.",
B002WTC1NG,Kindle Customer,5,"October 29, 2013",TRUE,Can't find anywhere else.,"Service was excellent. Came in less time than I was told it would and seller e-mailed me about return policy and seemed to really care if I was happy with my phone. The phone itself is not for someone who wants all the bells and whisles but it is built to Military specs and I have had one for many years this one was a replacement for one that was 4 years old and had the rubber waterpoofing on the buttons not worn off I would still be using it. However, this one is of the same rough build and I have been very happy with it.",
B002WTC1NG,David J. Walker,5,"January 3, 2014",TRUE,The very best way to go!,"I have ruined so many cell phones.... Its nice to finally get a ""hardy"" one like this phone. Just purchasing outright makes so much more sense!",2
B002WTC1NG,Wolfbane011,2,"December 6, 2012",TRUE,Didnt last long,"From whenever I got it, it was for my husband, it just now broke from falling off a nightstand a foot off the ground and broke at the hinge. Which before that it was hard to flip open and when he talked to someone on it he could hardly hear them. I have a phone exactly like this one but I have it for longer and it hasn't had the problems this one has had.",1
B002WTC1NG,Vivian,4,"August 10, 2019",TRUE,If carrier will activate phone - must be 4G,Verizon would not connect phone because they only activate 4G phones. Had to return phone,
B002WTC1NG,craig Paleschic,1,"February 27, 2015",TRUE,it was dirty inside screen was scratched very badly the phone had ...,it was dirty inside screen was scratched very badly the phone had to be cleaned because it was terribly dirty.,
B002WTC1NG,Byrdstowntn,5,"April 25, 2013",TRUE,Great signal,"Works great. This phone is the only one in our home that works in the basement, sunroom, or whatever room we are in. None of our smart phones will work in these areas. My husband loves this phone.",1
B002WTC1NG,Dennis Cepello,1,"March 20, 2015",TRUE,it died on the 4/20/2015 I like the phone but don't like that I payed money ...,it died on the 4/20/2015 I like the phone but don't like that I payed money and the cell dies this soon I have never dropped it our anything that would make it die.,
B002WTC1NG,M L,1,"March 9, 2017",TRUE,Don't buy from this seller,It is supposed to be rugged military grade and it broke the first time I dropped it. It's been only 6 weeks and the seller will not give me a refund.,
B002WTC1NG,B.Diggity,3,"July 11, 2016",TRUE,Great device device functions great,"Great device device functions great, the phone is used minimally by an elderly relative who does not want a smart phone. A few months into ownership multiple side buttons have fallen off the device.",
B002WTC1NG,J T Johnson,3,"October 19, 2013",TRUE,"I like the phone, but I have a problem with the battery.","The phone is fine. I like the phone. However, the battery is a big disappointment. It was supposed to be a new battery. but it will not hold a charge very long. I am constantly re-charging the battery. I would have sent it back within 30 days, but if I did I couldn't use the phone. I am requesting Amazon sent me a new battery. Please contact me at johnsonjt1@windstream.net to let me know if you will honor this request. Thank you J T Johnson",
B002WTC1NG,cameron smith,3,"November 15, 2013",TRUE,"Tiny, bombproof phone.","The phone keeps asking me to run the set up wizard even though I've done it about 10 times now. It was also a pain to get activated through Verizon, but it works like it's supposed to now.",
B002WTC1NG,Michael Baker,3,"October 31, 2013",TRUE,Verizon Barrage wireless phone,this phone does not hold a good battery charge and charges real slow if charged by computer the positive thing about this phone is it is rugged,
B002WTC1NG,jl,5,"August 28, 2015",TRUE,One of the best used replacement phones I have ever ordered,The phone came within the expected time stated when ordering. I have used it for over 1 month now and it has worked flawlessly. The battery stays charged for days. The product looked brand new. One of the best used replacement phones I have ever ordered. Would definitely order from this vender again.,
B002WTC1NG,E. S.,5,"April 27, 2016",TRUE,Five Stars,Best phone ever. Rugged loud wish they still made these.,1
B002WTC1NG,Chantel,4,"August 17, 2018",TRUE,Phone was in great shape,Great shape,
